HDB Address,Vincenty Distance in km,MRT Station Code,Walking Distance in Meters ,Walking Duration in Minutes,Station Name,NS,EW,CG,NE,BP LRT,Sengkang LRT,Punggol LRT,CC,DT,TE,LRT/MRT,No of lines,No of lines opened,Line 1,Line 2,Line 3,Opening 1,Opening 2,Opening 3,Bus Interchange,Bus Terminal,Others,Connections to Other,n_bus_station_1_km,n_subway_station_1_km,n_cafe_1_km,n_restaurant_1_km,n_school_1_km,n_shopping_mall_1_km,n_supermarket_1_km,n_park_1_km,n_bus_station_0.5_km,n_subway_station_0.5_km,n_cafe_0.5_km,n_restaurant_0.5_km,n_school_0.5_km,n_shopping_mall_0.5_km,n_supermarket_0.5_km,n_park_0.5_km
Blk+52+STRATHMORE+AVE+Singapore,0.3620901718768882,EW19,607,7.45,Queenstown,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,12/3/1988,,,False,False,False,0,60,1,58,60,60,8,15,6,16,1,5,11,15,1,2,1
Blk+130+CLARENCE+LANE+Singapore,0.4031862041842101,EW18,757,9.383333333,Redhill,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,12/3/1988,,,False,False,False,0,57,1,27,60,60,2,12,5,19,1,9,18,14,2,1,2
Blk+8+GHIM+MOH+RD+Singapore,0.4572297601945653,EW21 CC22,867,10.91666667,Buona Vista,False,True,False,False,False,False,False,True,False,False,MRT,2,2,EW,CC,,12/3/1988,8/10/2011,,False,True,False,1,45,3,56,60,53,8,13,2,10,1,17,60,8,2,5,0
Blk+13+DOVER+CL+EAST+Singapore,0.4900613629739389,EW21 CC22,903,10.85,Buona Vista,False,True,False,False,False,False,False,True,False,False,MRT,2,2,EW,CC,,12/3/1988,8/10/2011,,False,True,False,1,41,3,60,60,60,4,11,3,10,1,19,60,15,3,5,0
Blk+58+STRATHMORE+AVE+Singapore,0.6072976752644549,EW19,789,9.666666667000001,Queenstown,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,12/3/1988,,,False,False,False,0,60,2,51,60,60,6,16,7,16,0,3,12,12,1,1,1
Blk+62A+STRATHMORE+AVE+Singapore,0.5667346294585934,EW19,799,10.23333333,Queenstown,False,True,False,False,False,False,False,False,False,False,MRT,1,1,EW,,,12/3/1988,,,False,False,False,0,59,2,46,60,60,6,14,7,15,0,3,7,14,1,1,0
Blk+314+SEMBAWANG+DR+Singapore,0.5729839933352779,NS11,681,9.25,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,44,1,19,60,44,4,8,4,15,0,10,54,21,0,1,2
Blk+482+ADMIRALTY+LINK+Singapore,0.8829904198183101,NS11,1117,15.26666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,47,1,14,60,40,5,11,1,9,0,0,8,20,0,4,1
Blk+479+SEMBAWANG+DR+Singapore,0.6409384535634908,NS11,847,11.2,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,56,1,11,60,50,3,13,1,18,0,0,8,24,0,7,1
Blk+340A+SEMBAWANG+CL+Singapore,0.3119490293114307,NS11,416,5.6166666670000005,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,58,1,14,60,52,3,13,4,26,1,9,25,23,3,5,1
Blk+473+SEMBAWANG+DR+Singapore,0.4846851764922593,NS11,741,10.01666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,58,1,13,60,54,3,13,2,19,1,3,18,27,3,9,0
Blk+425+CANBERRA+RD+Singapore,0.6294804175995907,NS11,1111,14.65,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,54,1,12,51,47,3,12,1,20,0,0,7,23,0,6,0
Blk+403+ADMIRALTY+LINK+Singapore,0.7077890304509481,NS11,994,13.55,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,55,1,11,60,43,4,11,1,15,0,0,8,23,0,6,1
Blk+323+SEMBAWANG+CL+Singapore,0.4788222722192375,NS11,566,7.75,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,48,1,18,60,52,4,14,3,16,1,10,26,17,3,3,1
Blk+589A+MONTREAL+DR+Singapore,0.6534652131440416,NS11,1051,13.5,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,48,1,18,60,48,5,14,3,14,0,2,7,10,0,1,2
Blk+341A+SEMBAWANG+CL+Singapore,0.2227120692319934,NS11,259,3.7166666669999997,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,60,1,19,60,56,4,14,4,29,1,10,27,23,3,4,1
Blk+350B+CANBERRA+RD+Singapore,0.13885983330538293,NS11,478,6.316666667000001,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,60,1,13,60,56,3,14,3,29,1,9,36,25,3,9,0
Blk+308+CANBERRA+RD+Singapore,0.3163238304311149,NS11,660,8.616666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,53,1,19,60,54,4,14,4,21,1,11,33,23,3,5,1
Blk+509B+WELLINGTON+CIRCLE+Singapore,0.4861970472471203,NS11,956,12.88333333,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,58,1,12,46,57,3,12,2,19,1,0,12,18,0,7,0
Blk+489+ADMIRALTY+LINK+Singapore,0.7585113295784468,NS11,1172,15.73333333,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,52,1,13,60,40,5,11,1,15,0,0,8,23,0,6,0
Blk+418+CANBERRA+RD+Singapore,0.4098108256081989,NS11,827,11.1,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,60,1,13,52,54,3,12,2,25,1,8,34,27,3,9,0
Blk+466C+SEMBAWANG+DR+Singapore,1.025893231809055,NS11,1239,17.08333333,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,44,0,6,60,33,3,9,1,9,0,1,4,16,0,1,1
Blk+469+ADMIRALTY+DR+Singapore,0.6872156493608627,NS11,791,10.7,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,54,1,12,60,50,3,12,2,13,0,1,7,9,0,2,1
Blk+469B+ADMIRALTY+DR+Singapore,0.6872156493608627,NS11,791,10.7,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,54,1,12,60,50,3,12,2,13,0,1,7,9,0,2,1
Blk+487+ADMIRALTY+LINK+Singapore,0.8762326915612363,NS11,1229,16.55,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,48,1,14,60,38,5,11,1,11,0,0,8,21,0,5,0
Blk+484+ADMIRALTY+LINK+Singapore,1.0639443257182573,NS11,1256,16.76666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,42,0,7,60,32,2,9,1,8,0,0,2,13,0,1,0
Blk+480+SEMBAWANG+DR+Singapore,0.6742180341791092,NS11,989,12.91666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,53,1,11,60,49,3,13,1,17,0,1,13,18,0,4,1
Blk+404+ADMIRALTY+LINK+Singapore,0.6484482780869035,NS11,1284,17.13333333,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,57,1,10,58,44,3,12,1,16,0,0,8,25,0,8,0
Blk+421+CANBERRA+RD+Singapore,0.4821997353263549,NS11,966,12.63333333,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,60,1,12,53,53,3,12,2,22,1,0,9,29,0,6,0
Blk+588C+MONTREAL+DR+Singapore,0.5322947791172497,NS11,951,11.86666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,59,1,17,60,55,4,13,3,18,0,2,7,14,0,1,1
Blk+417+CANBERRA+RD+Singapore,0.34991609850337874,NS11,671,8.916666667000001,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,60,1,13,52,54,3,12,3,26,1,8,34,24,3,9,0
Blk+324+SEMBAWANG+CL+Singapore,0.5393960911511543,NS11,612,8.383333333,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,47,1,18,60,46,4,11,2,15,0,10,25,15,3,3,1
Blk+467A+ADMIRALTY+DR+Singapore,0.7321861294662608,NS11,1024,14.1,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,54,1,10,60,45,3,13,1,13,0,1,14,15,0,3,1
Blk+501A+WELLINGTON+CIRCLE+Singapore,0.32847082413102585,NS11,802,10.33333333,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,60,1,12,46,57,3,12,4,25,1,8,34,21,3,9,0
Blk+330+SEMBAWANG+CL+Singapore,0.33673417093756897,NS11,374,5.066666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,55,1,19,60,56,4,14,4,23,1,10,27,22,3,4,1
Blk+331+SEMBAWANG+CL+Singapore,0.4014081636410923,NS11,513,6.916666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,57,1,14,60,53,3,13,3,24,1,9,25,20,3,6,1
Blk+419+CANBERRA+RD+Singapore,0.4011536892982384,NS11,865,11.61666667,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,60,1,13,54,54,3,13,3,25,1,8,32,28,3,9,0
Blk+339A+SEMBAWANG+CL+Singapore,0.3209474333249725,NS11,417,5.6,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,57,1,17,60,56,3,14,4,26,1,9,26,23,3,5,1
Blk+315+SEMBAWANG+VISTA+Singapore,0.23185260257076185,NS11,347,4.6,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,54,1,19,60,55,4,14,3,25,1,11,33,24,3,5,1
Blk+467B+ADMIRALTY+DR+Singapore,0.7321861294662608,NS11,1024,14.1,Sembawang,True,False,False,False,False,False,False,False,False,False,MRT,1,1,NS,,,10/2/1996,,,True,False,False,1,54,1,10,60,45,3,13,1,13,0,1,14,15,0,3,1
Blk+295A+COMPASSVALE+CRES+Singapore,0.22502258645257825,SW1,220,2.933333333,Cheng Lim,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,1/1/2013,,,False,False,False,0,52,4,19,60,43,4,8,4,12,1,7,50,6,3,4,4
Blk+124B+RIVERVALE+DR+Singapore,0.3724390490074305,SE3,476,5.55,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,29,60,53,5,11,3,17,1,8,20,24,1,5,1
Blk+295B+COMPASSVALE+CRES+Singapore,0.4096750131122206,SE1,748,9.5,Compassvale,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,6,30,60,58,8,10,3,10,1,2,1,10,1,0,2
Blk+309C+ANCHORVALE+RD+Singapore,0.17589583435680609,SW7,250,3.266666667,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,40,5,10,47,34,1,7,6,14,1,1,6,11,0,1,1
Blk+308B+ANCHORVALE+RD+Singapore,0.08642103597115643,SW7,253,3.416666667,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,44,5,19,60,28,4,10,7,14,1,1,6,11,0,1,0
Blk+159A+RIVERVALE+CRES+Singapore,0.207455714598088,SE3,322,4.316666667,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,40,3,17,48,42,3,11,3,15,1,2,0,4,0,0,1
Blk+158B+RIVERVALE+CRES+Singapore,0.14986545448124752,SE3,198,2.816666667,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,44,4,18,48,45,3,11,3,16,1,8,13,8,1,2,1
Blk+188A+RIVERVALE+DR+Singapore,0.346404097407301,SE2,432,5.15,Rumbia,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,59,4,16,38,60,3,8,4,13,1,8,17,16,1,2,0
Blk+184C+RIVERVALE+CRES+Singapore,0.2547744857490024,SE2,472,6.1166666670000005,Rumbia,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,53,5,15,37,56,3,9,3,12,1,7,18,13,1,3,1
Blk+126+RIVERVALE+ST+Singapore,0.3695349715478447,SE3,455,5.416666667,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,29,60,57,6,12,4,18,1,12,32,25,2,7,0
Blk+311D+ANCHORVALE+LANE+Singapore,0.34309279116643593,SW7,450,5.95,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,32,6,19,59,36,2,8,6,13,2,1,7,8,0,2,1
Blk+108+RIVERVALE+WALK+Singapore,0.2828156745324621,SE5,352,4.1,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,3,20,45,47,1,11,5,15,2,8,21,10,1,6,0
Blk+309B+ANCHORVALE+RD+Singapore,0.17589583435680609,SW7,250,3.266666667,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,40,5,10,47,34,1,7,6,14,1,1,6,11,0,1,1
Blk+231+COMPASSVALE+WALK+Singapore,0.4719468014360813,SE3,620,7.783333333,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,30,60,56,6,12,4,21,0,10,25,26,2,5,0
Blk+152+RIVERVALE+CRES+Singapore,0.05824711093529063,SE2,211,2.7,Rumbia,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,53,5,19,48,60,4,12,3,15,1,9,16,17,1,2,0
Blk+157A+RIVERVALE+CRES+Singapore,0.30070145616356275,SE3,415,5.516666667000001,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,35,3,17,48,38,3,11,3,14,1,2,0,1,0,0,1
Blk+203A+COMPASSVALE+RD+Singapore,0.3801249819611727,SE5,389,4.733333333,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,28,60,56,4,15,4,21,2,5,10,15,0,3,2
Blk+157B+RIVERVALE+CRES+Singapore,0.30070145616356275,SE3,415,5.516666667000001,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,35,3,17,48,38,3,11,3,14,1,2,0,1,0,0,1
Blk+292A+COMPASSVALE+ST+Singapore,0.2380565685287537,SE1,478,6.183333332999999,Compassvale,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,23,60,51,5,9,4,11,1,1,2,8,1,1,2
Blk+408A+FERNVALE+RD+Singapore,0.3394847116244483,SW5,620,7.8666666670000005,Fernvale,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,37,3,20,60,35,3,9,6,10,2,13,35,21,1,3,2
Blk+140+RIVERVALE+ST+Singapore,0.2383887959992122,SE3,865,10.36666667,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,21,55,49,4,8,3,22,1,10,29,21,2,5,1
Blk+311B+ANCHORVALE+LANE+Singapore,0.34309279116643593,SW7,450,5.95,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,32,6,19,59,36,2,8,6,13,2,1,7,8,0,2,1
Blk+309A+ANCHORVALE+RD+Singapore,0.26814493578535137,SW7,393,5.25,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,37,5,11,56,33,1,9,4,15,1,1,6,10,0,1,0
Blk+438A+SENGKANG+WEST+AVE+Singapore,0.168515456555557,SW5,438,5.3833333329999995,Fernvale,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,37,3,16,60,35,1,8,6,12,2,13,35,22,1,4,1
Blk+265E+COMPASSVALE+BOW+Singapore,0.23793980324055305,SE5,401,5.45,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,4,21,60,52,1,12,6,16,2,5,15,17,0,3,0
Blk+441A+FERNVALE+RD+Singapore,0.1367048078712321,SW5,354,4.366666667,Fernvale,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,34,2,20,60,35,2,9,6,12,1,13,33,18,1,4,1
Blk+320A+ANCHORVALE+DR+Singapore,0.387017412295505,SW8,530,6.483333332999999,Renjong,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,60,7,21,60,46,3,10,6,21,2,15,60,12,3,5,0
Blk+122D+RIVERVALE+DR+Singapore,0.10665431649849218,SE3,303,3.95,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,46,4,15,33,43,2,7,3,20,1,3,11,9,1,3,2
Blk+318D+ANCHORVALE+LINK+Singapore,0.4739353140433384,SW2,827,9.933333333,Farmway,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,15/11/2007,,,False,False,False,0,52,5,18,60,28,3,9,8,17,1,4,18,15,0,2,2
Blk+257C+COMPASSVALE+RD+Singapore,0.17801482319037448,NE16 STC,606,7.25,Sengkang,False,False,False,True,False,True,False,False,False,False,Both,2,2,NE,Sengkang LRT,,18/1/2003,20/6/2003,,True,False,False,2,60,6,28,60,52,5,12,5,21,3,10,60,16,3,4,2
Blk+307D+ANCHORVALE+RD+Singapore,0.11988785541545455,SW7,217,2.9,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,39,4,13,50,32,1,7,7,14,1,1,6,11,0,1,1
Blk+116C+RIVERVALE+DR+Singapore,0.20113670115867746,SE4,345,4.283333333,Kangkar,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,51,2,12,31,33,1,7,3,13,1,4,17,5,1,5,2
Blk+123A+RIVERVALE+DR+Singapore,0.2585765893856959,SE4,344,4.533333333,Kangkar,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,4,20,44,42,2,8,2,21,1,5,16,9,1,5,2
Blk+268B+COMPASSVALE+LINK+Singapore,0.1482823823682046,SE5,153,2.15,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,28,60,52,4,15,5,22,2,8,17,16,0,4,2
Blk+405B+FERNVALE+LANE+Singapore,0.4386733276246437,SW5,661,8.3,Fernvale,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,33,2,21,60,32,2,10,8,17,1,13,46,21,2,3,2
Blk+264A+COMPASSVALE+BOW+Singapore,0.31669674353593924,SE5,444,6.1166666670000005,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,4,21,60,49,2,13,6,14,2,5,14,17,0,3,1
Blk+266B+COMPASSVALE+BOW+Singapore,0.1567155118681196,SE5,333,4.683333333,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,4,20,51,46,1,12,5,17,2,5,16,19,0,3,0
Blk+323C+SENGKANG+EAST+WAY+Singapore,0.36010755905147296,SW1,597,6.916666667,Cheng Lim,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,1/1/2013,,,False,False,False,0,58,6,18,60,44,3,9,6,15,2,12,60,10,3,6,2
Blk+122A+SENGKANG+EAST+WAY+Singapore,0.15519058132986846,SE3,379,4.866666667,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,42,2,14,33,42,2,7,3,17,1,2,5,6,1,1,2
Blk+272A+SENGKANG+CTRL+Singapore,0.2616883712095998,NE15,278,3.266666667,Buangkok,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,15/1/2006,,,False,False,False,0,60,6,28,60,60,7,15,2,19,3,8,20,15,0,3,2
Blk+268D+COMPASSVALE+LINK+Singapore,0.10076245594567204,SE5,258,3.633333333,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,22,54,49,1,12,5,18,1,6,18,15,0,4,0
Blk+238+COMPASSVALE+WALK+Singapore,0.389000503041642,NE16 STC,1044,13.03333333,Sengkang,False,False,False,True,False,True,False,False,False,False,Both,2,2,NE,Sengkang LRT,,18/1/2003,20/6/2003,,True,False,False,2,60,6,33,60,54,6,14,8,24,2,10,58,24,3,3,0
Blk+266A+COMPASSVALE+BOW+Singapore,0.2253769198717171,SE5,356,4.983333333,Ranggung,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,4,20,52,47,1,12,6,15,2,5,15,17,0,3,0
Blk+413A+FERNVALE+LINK+Singapore,0.3312642776289869,SW6,463,5.733333332999999,Layar,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,37,3,16,58,40,2,8,6,5,2,13,34,14,1,3,2
Blk+116B+RIVERVALE+DR+Singapore,0.1920718774236904,SE4,271,3.2833333330000003,Kangkar,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,53,2,14,41,36,1,8,3,14,1,4,16,5,1,5,2
Blk+312B+ANCHORVALE+LANE+Singapore,0.2794567503711421,SW7,472,6.316666667000001,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,36,5,8,40,33,1,7,6,14,1,1,6,10,0,1,1
Blk+275C+COMPASSVALE+LINK+Singapore,0.09627250466509284,NE15,54,0.666666667,Buangkok,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,15/1/2006,,,False,False,False,0,60,5,29,60,53,5,15,4,19,2,7,17,16,0,4,2
Blk+117A+RIVERVALE+DR+Singapore,0.03373616796256137,SE4,33,0.35,Kangkar,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,3,17,48,44,1,10,3,14,1,4,14,8,1,5,2
Blk+299A+COMPASSVALE+ST+Singapore,0.3105176369913653,SE1,391,5.066666667,Compassvale,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,60,5,23,60,53,5,9,3,12,1,5,9,15,2,0,0
Blk+302C+ANCHORVALE+LINK+Singapore,0.2002489649676663,SW7,244,3.333333333,Tongkang,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,29/1/2005,,,False,False,False,0,53,6,21,60,31,4,10,6,17,2,4,12,11,0,1,0
Blk+147+RIVERVALE+CRES+Singapore,0.0977977291822648,SE2,493,6.0,Rumbia,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,55,5,18,48,57,4,12,3,19,1,9,16,14,1,2,0
Blk+138+RIVERVALE+ST+Singapore,0.1331701685276792,SE3,220,2.7166666669999997,Bakau,False,False,False,False,False,True,False,False,False,False,LRT,1,1,Sengkang LRT,,,18/1/2003,,,False,False,False,0,55,4,17,34,49,2,7,2,20,1,11,31,13,2,6,2
Blk+306+SERANGOON+AVE+2+Singapore,0.3688620773746489,CC14,1070,13.88333333,Lorong Chuan,False,False,False,False,False,False,False,True,False,False,MRT,1,1,CC,,,28/5/2009,,,False,False,False,0,42,2,28,60,42,4,13,6,9,1,4,18,11,1,1,4
Blk+144+SERANGOON+NTH+AVE+1+Singapore,1.6226352177510113,NE13,2349,29.4,Kovan,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,53,0,24,60,58,5,11,9,14,0,8,17,13,1,4,5
Blk+203+SERANGOON+CTRL+Singapore,0.25628595848904384,NE12 CC13,555,6.8666666670000005,Serangoon,False,False,False,True,False,False,False,True,False,False,MRT,2,2,NE,CC,,20/6/2003,28/5/2009,,True,False,False,1,58,2,36,60,60,9,16,7,20,1,24,60,22,3,12,1
Blk+254+SERANGOON+CTRL+DR+Singapore,0.2536115316734829,NE12 CC13,359,4.483333333,Serangoon,False,False,False,True,False,False,False,True,False,False,MRT,2,2,NE,CC,,20/6/2003,28/5/2009,,True,False,False,1,60,2,34,60,60,7,18,8,19,1,12,60,16,3,5,2
Blk+118+SERANGOON+NTH+AVE+1+Singapore,1.816393786146292,NE13,2485,30.81666667,Kovan,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,53,0,25,60,53,4,9,7,14,0,9,22,13,2,4,5
Blk+509+SERANGOON+NTH+AVE+4+Singapore,1.6512541346525418,NE13,3203,39.9,Kovan,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,60,0,21,60,53,4,12,13,23,0,6,15,14,2,6,2
Blk+554+SERANGOON+NTH+AVE+3+Singapore,2.1239264994786997,NE13,2723,34.05,Kovan,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,60,0,27,60,38,5,9,8,10,0,7,24,15,1,6,1
Blk+551+SERANGOON+NTH+AVE+3+Singapore,2.1201267052249344,NE13,2991,37.2,Kovan,False,False,False,True,False,False,False,False,False,False,MRT,1,1,NE,,,20/6/2003,,,False,False,False,0,59,0,18,59,38,3,8,9,12,0,7,24,16,0,6,1
